title_id,title,excluded_oov,oov_test,test,train,val,total
6770,An aerial image. It shows: Driveway track with grade2 road surface.,0,0,0,1,0,1
6771,An aerial image. It shows: Driveway track with pebblestone surface of grade 2.,0,0,0,1,0,1
6776,"An aerial image. It shows: Driveway tunnel with asphalt surface for service vehicles, located under building.",0,0,1,0,0,1
6778,An aerial image. It shows: Driveway used as service road suitable for nordic skiing.,0,0,0,1,0,1
6780,An aerial image. It shows: Driveway with asphalt surface designed for service vehicles like trucks.,0,0,0,1,0,1
6781,An aerial image. It shows: Driveway with asphalt surface designed for service vehicles. The presence of trolley wires indicates that trolleybuses operate in this area.,0,0,0,1,0,1
6782,An aerial image. It shows: Driveway with asphalt surface in living street.,0,0,0,1,0,1
6784,An aerial image. It shows: Driveway with asphalt surface used as service road. There is weighbridge at the location.,0,0,0,1,0,1
6785,An aerial image. It shows: Driveway with asphalt surface. It includes tunnel passage.,0,0,0,1,0,1
6786,An aerial image. It shows: Driveway with asphalt surface. It is categorized as trunk link.,0,0,0,1,0,1
6787,"An aerial image. It shows: Driveway with asphalt surface. There are sidewalks on both sides, also with asphalt surface.",0,0,0,1,0,1
6788,An aerial image. It shows: Driveway with asphalt surface. There is designated cycle lane on the left side of the road.,0,0,1,0,0,1
6789,An aerial image. It shows: Driveway with asphalt surface. There is separate sidewalk alongside the driveway.,0,0,0,1,0,1
6790,"An aerial image. It shows: Driveway with asphalt surface. There is sidewalk on the left side, also covered with asphalt.",0,0,0,1,0,1
6793,An aerial image. It shows: Driveway with earth surface.,0,0,0,1,0,1
6796,An aerial image. It shows: Driveway with fine gravel surface and no sidewalk.,0,0,0,1,0,1
6798,An aerial image. It shows: Driveway with fine gravel surface. It is building passage tunnel.,0,0,0,1,0,1
6799,An aerial image. It shows: Driveway with fine gravel surface. The driveway is service road with grade2 tracktype.,0,0,0,1,0,1
6800,An aerial image. It shows: Driveway with fine gravel surface. The track type is grade 2.,0,0,0,1,0,1
6801,An aerial image. It shows: Driveway with fine gravel surface. This service road has grade4 tracktype.,0,0,0,1,0,1
6804,An aerial image. It shows: Driveway with grade 2 tracktype.,0,0,1,0,0,1
6806,"An aerial image. It shows: Driveway with grade1 tracktype, designated as service road.",0,0,0,1,0,1
6807,"An aerial image. It shows: Driveway with grade2 tracktype, designated as service road.",0,0,0,1,0,1
6809,An aerial image. It shows: Driveway with grass surface.,0,0,0,1,0,1
6810,An aerial image. It shows: Driveway with grass surface. It is track type grade4 road.,0,0,0,1,0,1
6812,An aerial image. It shows: Driveway with ground surface.,0,0,0,1,0,1
6814,An aerial image. It shows: Driveway with paved surface that goes through tunnel.,0,0,0,1,0,1
6817,An aerial image. It shows: Driveway with pebblestone surface. The driveway is categorized as service road with grade 2 track type.,0,0,0,1,0,1
6818,An aerial image. It shows: Driveway with pebblestone surface. The driveway is classified as service road with tracktype grade4.,0,0,0,0,1,1
6819,An aerial image. It shows: Driveway with pebblestone surface. The service road has grade1 tracktype.,0,0,0,1,0,1
6820,An aerial image. It shows: Driveway with pebblestone surface. The track type is grade 2.,0,0,0,0,1,1
6821,An aerial image. It shows: Driveway with road classification of service. The driveway has grade3 tracktype.,0,0,0,1,0,1
6822,An aerial image. It shows: Driveway with sandy surface.,0,0,0,1,0,1
6823,An aerial image. It shows: Driveway with service road made of grade2 tracktype.,0,0,0,1,0,1
6824,An aerial image. It shows: Driveway with service road. The driveway has grade3 tracktype.,0,0,0,1,0,1
6826,An aerial image. It shows: Driveway with sett surface. It goes through building passage tunnel.,0,0,0,1,0,1
6827,An aerial image. It shows: Driveway with sidewalk on the left side.,0,0,1,0,0,1
6832,An aerial image. It shows: Driveway with the highest grade type surface.,0,0,0,1,0,1
6835,An aerial image. It shows: Driveway with unpaved surface and grade3 track type.,0,0,0,1,0,1
6836,An aerial image. It shows: Driveway with unpaved surface.,0,0,0,1,0,1
6837,An aerial image. It shows: Driveway with unpaved surface. This driveway includes bridge.,0,0,0,1,0,1
6838,An aerial image. It shows: Driveway with woodchips surface.,0,0,0,1,0,1
6842,An aerial image. It shows: Driving range for golf practice on grass land.,0,0,0,1,0,1
6844,An aerial image. It shows: Driving range for golf situated on grass land.,0,0,0,1,0,1
6845,An aerial image. It shows: Driving range for golf surrounded by lush green grass.,0,0,0,1,0,1
6848,An aerial image. It shows: Driving range golf course surrounded by grass.,0,0,1,0,0,1
6849,An aerial image. It shows: Driving range golf course with artificial turf on the pitch.,0,0,0,1,0,1
6850,"An aerial image. It shows: Driving range golf course with grassy land use, designed for leisurely golf practice.",0,0,0,1,0,1
6851,An aerial image. It shows: Driving range golf pitch.,0,0,0,1,0,1
6852,An aerial image. It shows: Driving range golf tee surrounded by grass. It is part of golf course designated for practice.,0,0,0,1,0,1
6853,"An aerial image. It shows: Driving range in golf course, which also features miniature golf section.",0,0,1,0,0,1
6854,An aerial image. It shows: Driving range located in grassland area.,0,0,0,1,0,1
6855,An aerial image. It shows: Driving range with grass landcover for golf practice.,0,0,0,1,0,1
6858,An aerial image. It shows: Dry canal running alongside track road.,0,0,0,1,0,1
6859,"An aerial image. It shows: Dry lake bed, once filled with water.",0,0,0,1,0,1
6861,An aerial image. It shows: Dry stone retaining wall.,0,0,0,1,0,1
6863,An aerial image. It shows: Dry stone wall enclosing cemetery.,0,0,0,1,0,1
6864,An aerial image. It shows: Dual carriageway expressway bridge with asphalt surface.,0,0,0,1,0,1
6868,An aerial image. It shows: Dual carriageway secondary road.,0,0,0,1,0,1
6872,An aerial image. It shows: Dual carriageway with secondary road classification.,0,0,1,0,0,1
6873,An aerial image. It shows: Dune covered in grassland.,0,0,0,1,0,1
6874,An aerial image. It shows: Dyke embankment at dam site.,0,0,0,1,0,1
6876,An aerial image. It shows: Dyke with dam as waterway.,0,0,0,0,1,1
6879,An aerial image. It shows: Earth bank in the natural landscape.,0,0,0,1,0,1
6880,An aerial image. It shows: Earth footway.,0,0,0,1,0,1
6883,An aerial image. It shows: Education facility located in city block.,0,0,1,0,0,1
6884,An aerial image. It shows: Educational building used as office.,0,0,0,1,0,1
6886,An aerial image. It shows: Educational facility located in city block.,0,0,1,0,0,1
6887,"An aerial image. It shows: Educational institution building, serving as school office.",0,0,0,1,0,1
6888,An aerial image. It shows: Educational institution building.,0,0,1,0,0,1
6891,An aerial image. It shows: Educational institution with the building type of college.,0,0,0,1,0,1
6892,An aerial image. It shows: Educational library building.,0,0,0,1,0,1
6893,An aerial image. It shows: Educational office.,0,0,0,1,0,1
6894,An aerial image. It shows: Electrical industrial plant powered by wind turbines. This is wind farm with wind turbines as its energy source.,0,0,0,1,0,1
6897,An aerial image. It shows: Electrical shop within building.,0,0,0,1,0,1
6898,An aerial image. It shows: Electrical shop.,0,0,0,1,0,1
6899,An aerial image. It shows: Electrical substation at the minor distribution level. It has industrial look.,0,0,0,1,0,1
6900,An aerial image. It shows: Electrical switching station operated by the University of Michigan within fully enclosed building. The substation is at the distribution level.,0,0,0,0,1,1
6901,An aerial image. It shows: Electricity generator.,0,0,0,1,0,1
6907,An aerial image. It shows: Electrified rail line with embankment.,0,0,0,1,0,1
6908,An aerial image. It shows: Electrified rail on railway embankment.,0,0,0,1,0,1
6912,An aerial image. It shows: Electrified rail service spur on embankment.,0,0,0,1,0,1
6919,An aerial image. It shows: Electrified rail track with contact line. The railway has interlaced tracks.,0,0,0,1,0,1
6920,An aerial image. It shows: Electrified rail viaduct bridge.,0,0,0,1,0,1
6925,An aerial image. It shows: Electrified railway switch.,0,0,1,0,0,1
6927,An aerial image. It shows: Electrified railway with contact lines and interlaced tracks.,0,0,0,1,0,1
6931,An aerial image. It shows: Electrified tram railway bridge with contact lines.,0,0,0,1,0,1
6935,An aerial image. It shows: Embanked secondary motorway with asphalt surface.,0,0,0,1,0,1
6937,An aerial image. It shows: Embankment along trunk link highway.,0,0,0,1,0,1
6939,An aerial image. It shows: Embankment causeway along tertiary road.,0,0,0,0,1,1
6940,An aerial image. It shows: Embankment constructed as man-made structure.,0,0,0,0,1,1
6944,An aerial image. It shows: Embankment next to building.,0,0,0,1,0,1
6945,An aerial image. It shows: Embankment next to road.,0,0,0,0,1,1
6946,An aerial image. It shows: Embankment with 1 track for funicular railway.,0,0,0,0,1,1
6948,An aerial image. It shows: Embankment with continuous railway rails.,0,0,1,0,0,1
6949,"An aerial image. It shows: Embankment with railway tracks, consisting of two tracks.",0,0,0,1,0,1
6950,An aerial image. It shows: Embankment with railway tracks. There are two tracks on the embankment.,0,0,0,1,0,1
6951,An aerial image. It shows: Embankment with retaining wall.,0,0,0,1,0,1
6952,An aerial image. It shows: Embankment with row of trees.,0,0,0,1,0,1
6955,An aerial image. It shows: Emergency assembly point marked by support pole.,0,0,0,1,0,1
6957,"An aerial image. It shows: Emergency landing site at the airport, specifically helipad.",0,0,0,1,0,1
6959,An aerial image. It shows: Emergency service facility housed in hospital building.,0,0,0,1,0,1
6960,An aerial image. It shows: Emergency shelter.,0,0,0,1,0,1
6961,An aerial image. It shows: Emergency water tank in natural water reservoir.,0,0,0,1,0,1
6963,An aerial image. It shows: Emergency water tank located near natural water source.,0,0,0,0,1,1
6975,An aerial image. It shows: Engine shed used for railway transportation.,0,0,0,1,0,1
6985,An aerial image. It shows: Equestrian farmyard.,0,0,0,1,0,1
6990,An aerial image. It shows: Equestrian pitch on the ground for leisure land use.,0,0,0,1,0,1
6998,"An aerial image. It shows: Equestrian pitch with ground surface, surrounded by fence.",0,0,0,1,0,1
7013,An aerial image. It shows: Equestrian track for leisure land sports.,0,0,0,1,0,1
7015,An aerial image. It shows: Equinix building.,0,0,1,0,0,1
7016,An aerial image. It shows: Equipment depot.,0,0,0,1,0,1
7018,An aerial image. It shows: Estuary with tidal waters.,0,0,0,1,0,1
7020,An aerial image. It shows: Event center building.,0,0,0,1,0,1
7022,An aerial image. It shows: Events center.,0,0,0,0,1,1
7023,An aerial image. It shows: Events centre building with basketball facilities.,0,0,0,1,0,1
7024,An aerial image. It shows: Events venue building designed for shooting sports.,0,0,0,0,1,1
7027,An aerial image. It shows: Events venue with gabled roof.,0,0,0,0,1,1
7028,An aerial image. It shows: Evergreen broadleaved scrub.,0,0,0,0,1,1
7031,An aerial image. It shows: Evergreen forest land with needle-leaved trees.,0,0,0,1,0,1
7035,An aerial image. It shows: Evergreen hedge consisting of broadleaved plants.,0,0,0,1,0,1
7037,An aerial image. It shows: Evergreen needle-leaved forest on small islet.,0,0,0,0,1,1
7038,An aerial image. It shows: Evergreen needle-leaved forest preserved as existing open space.,0,0,0,1,0,1
7039,An aerial image. It shows: Evergreen needle-leaved forest with plantation.,0,0,0,1,0,1
7041,An aerial image. It shows: Evergreen needle-leaved swamp wetland.,0,0,0,1,0,1
7044,An aerial image. It shows: Evergreen needle-leaved tree in park with tartan surface. The playground has horse theme.,0,0,1,0,0,1
7046,An aerial image. It shows: Evergreen needle-leaved tree that serves as landmark.,0,0,0,1,0,1
7048,"An aerial image. It shows: Evergreen needle-leaved tree, denoted as part of avenue.",0,0,0,1,0,1
7049,"An aerial image. It shows: Evergreen needle-leaved tree, serving as landmark.",0,0,0,1,0,1
7054,"An aerial image. It shows: Evergreen needleleaved forest area, filled with woodland.",0,0,0,1,0,1
7056,An aerial image. It shows: Evergreen orchard with broadleaved date palms.,0,0,0,1,0,1
7062,An aerial image. It shows: Evergreen woodland area.,0,0,0,1,0,1
7066,An aerial image. It shows: Excavation area known as quarry.,0,0,0,1,0,1
7067,An aerial image. It shows: Excellent asphalt cycleway with crossing.,0,0,0,1,0,1
7068,An aerial image. It shows: Excellent cycleway trail.,0,0,0,1,0,1
7069,An aerial image. It shows: Excellent cycleway with asphalt surface.,0,0,0,1,0,1
7071,An aerial image. It shows: Excellent downhill track with grade1 asphalt surface.,0,0,0,1,0,1
7073,An aerial image. It shows: Excellent grade4 track road with excellent trail visibility.,0,0,0,1,0,1
7074,An aerial image. It shows: Excellent grass track with grade4 tracktype. The trail visibility is excellent.,0,0,0,1,0,1
7075,An aerial image. It shows: Excellent grassy track with tracktype grade5.,0,0,1,0,0,1
7076,An aerial image. It shows: Excellent hiking trail with steps.,0,0,0,1,0,1
7078,An aerial image. It shows: Excellent visibility cycleway with asphalt surface built on levee.,0,0,0,1,0,1
7079,An aerial image. It shows: Excellent visibility cycleway with asphalt surface.,0,0,0,1,0,1
7080,An aerial image. It shows: Excellent visibility footway with fine gravel surface.,0,0,0,1,0,1
7081,An aerial image. It shows: Excellent visibility gravel path designated as downhill trail.,0,0,0,0,1,1
7082,An aerial image. It shows: Excellent visibility ground track with grade3 track type.,0,0,1,0,0,1
7084,An aerial image. It shows: Excellent visibility path. It is route type trail.,0,0,0,0,1,1
7085,An aerial image. It shows: Excellent visibility path. The trail is intermediate level Nordic ski trail.,0,0,0,1,0,1
7086,An aerial image. It shows: Excellent visible asphalt cycleway running alongside abandoned railway.,0,0,0,1,0,1
7090,An aerial image. It shows: Excellent visible nordic path for classic and skating.,0,0,0,1,0,1
7092,An aerial image. It shows: Excellent visible path classified as Nordic trail. The trail is groomed for classic and skating styles.,0,0,0,1,0,1
7093,"An aerial image. It shows: Excellent visible path, known as golf cartpath.",0,0,0,1,0,1
7098,An aerial image. It shows: Exclusive cycle lane on tertiary road with asphalt surface.,0,0,0,1,0,1
7099,An aerial image. It shows: Exclusive cycle lane with asphalt surface on primary highway.,0,0,0,1,0,1
7101,An aerial image. It shows: Exhibition center building.,0,0,0,1,0,1
7105,An aerial image. It shows: Existing preserved open space categorized as meadow.,0,0,0,1,0,1
7106,An aerial image. It shows: Existing preserved open space categorized as school.,0,0,0,1,0,1
7107,An aerial image. It shows: Existing preserved open space designated as school.,0,0,0,1,0,1
7108,An aerial image. It shows: Existing preserved open space featuring swampy wetland area.,0,0,0,1,0,1
7110,An aerial image. It shows: Existing preserved open space showcasing marsh wetland.,0,0,0,1,0,1
7114,"An aerial image. It shows: Expressway bridge with asphalt surface, classified as secondary road.",0,0,0,1,0,1
7125,"An aerial image. It shows: Expressway with asphalt surface, categorized as primary link highway.",0,0,0,1,0,1
7136,An aerial image. It shows: Expressway with asphalt surface. It is trunk highway with separate sidewalks. The road has dual carriageways.,0,0,0,1,0,1
7137,An aerial image. It shows: Expressway with asphalt surface. It is trunk highway with sidewalk on the left side.,0,0,0,1,0,1
7139,An aerial image. It shows: Expressway with asphalt surface. It is trunk link road with jughandle junction.,0,0,0,1,0,1
7141,An aerial image. It shows: Expressway with asphalt surface. The road is trunk highway with embankment.,0,0,0,1,0,1
7142,An aerial image. It shows: Expressway with asphalt surface. This trunk highway has designated cycle track.,0,0,0,1,0,1
7144,An aerial image. It shows: Expressway with dual carriageway and asphalt surface. It is classified as primary highway.,0,0,1,0,0,1
7148,"An aerial image. It shows: Expressway with primary highway designation, featuring embankment.",0,0,0,1,0,1
7149,An aerial image. It shows: Expressway with separate asphalt sidewalk. The trunk highway features dual carriageway.,0,0,0,1,0,1
7151,An aerial image. It shows: Facility offering parking for both motorcycles and bicycles.,0,0,0,1,0,1
7152,An aerial image. It shows: Factory building in ruins.,0,0,0,0,1,1
7153,An aerial image. It shows: Factory building surrounded by works.,0,0,0,1,0,1
7154,An aerial image. It shows: Factory building with parking area.,0,0,0,1,0,1
7156,An aerial image. It shows: Fagus tree in its natural habitat.,0,0,0,1,0,1
7157,An aerial image. It shows: Fairway for disc golf.,0,0,0,1,0,1
7160,An aerial image. It shows: Fallen tree blocking the way.,0,0,0,1,0,1
7162,An aerial image. It shows: Family rafting water slide attraction.,0,0,0,1,0,1
7163,An aerial image. It shows: Farm access track.,0,0,1,0,0,1
7164,An aerial image. It shows: Farm area within woodland.,0,0,0,1,0,1
7166,An aerial image. It shows: Farm auxiliary building specifically designed as poultry hall.,0,0,0,1,0,1
7167,An aerial image. It shows: Farm auxiliary building with gabled maroon roof.,0,0,0,1,0,1
7169,An aerial image. It shows: Farm auxiliary building with gabled tile roof.,0,0,0,1,0,1
7170,An aerial image. It shows: Farm auxiliary building with half-hipped roof shape.,0,0,0,1,0,1
7171,An aerial image. It shows: Farm auxiliary building with mansard roof shape.,0,0,0,1,0,1
7173,An aerial image. It shows: Farm auxiliary building with skillion roof made of rosybrown roof tiles oriented along the length.,0,0,0,1,0,1
7175,An aerial image. It shows: Farm building hosting restaurant and hostel.,0,0,0,1,0,1
7176,An aerial image. It shows: Farm building that also functions as farm shop.,0,0,0,0,1,1
7177,An aerial image. It shows: Farm building with flat roof.,0,0,0,1,0,1
7178,An aerial image. It shows: Farm building with gabled roof oriented across.,0,0,0,1,0,1
7180,An aerial image. It shows: Farm building with gabled tile roof.,0,0,0,1,0,1
7184,An aerial image. It shows: Farm building with mansard roof.,0,0,0,1,0,1
7186,"An aerial image. It shows: Farm building with red half-hipped roof, painted in brown.",0,0,0,1,0,1
7189,An aerial image. It shows: Farm house building.,0,0,0,1,0,1
7190,An aerial image. It shows: Farm service road.,0,0,0,1,0,1
7192,An aerial image. It shows: Farm shop located in farmyard.,0,0,1,0,0,1
7194,"An aerial image. It shows: Farm with agricultural properties, featuring field of cropland.",0,0,0,1,0,1
7196,An aerial image. It shows: Farm with garden center shop.,0,0,0,1,0,1
7197,An aerial image. It shows: Farm with wine grape crops.,0,0,0,1,0,1
7199,An aerial image. It shows: Farmhouse.,0,0,0,1,0,1
7200,An aerial image. It shows: Farmland area with natural mix farm.,0,0,0,1,0,1
7201,An aerial image. It shows: Farmland area with wetland environment.,0,0,0,1,0,1
7203,An aerial image. It shows: Farmland featuring maze attraction.,0,0,0,1,0,1
7205,An aerial image. It shows: Farmland producing corn.,0,0,0,0,1,1
7206,An aerial image. It shows: Farmland producing cranberries.,0,0,0,1,0,1
7207,An aerial image. It shows: Farmland producing turf.,0,0,0,1,0,1
7208,"An aerial image. It shows: Farmland situated in natural wetland known as bog, used for producing cranberries.",0,0,0,1,0,1
7209,An aerial image. It shows: Farmland used for cultivating blueberries.,0,0,0,1,0,1
7211,An aerial image. It shows: Farmland used for cultivating wine grapes.,0,0,0,1,0,1
7212,"An aerial image. It shows: Farmland used for growing apples, pears, hazelnuts, and vegetables.",0,0,0,1,0,1
7213,An aerial image. It shows: Farmland used for growing flowers.,0,0,0,1,0,1
7214,An aerial image. It shows: Farmland used for growing grapes.,0,0,0,1,0,1
7217,An aerial image. It shows: Farmland with apple crops.,0,0,0,1,0,1
7218,An aerial image. It shows: Farmland with barley crops growing on it.,0,0,0,1,0,1
7220,An aerial image. It shows: Farmland with center pivot irrigation system in use.,0,0,0,0,1,1
7222,An aerial image. It shows: Farmland with center pivot irrigation.,0,0,0,1,0,1
7223,An aerial image. It shows: Farmland with cereal crops growing.,0,0,0,1,0,1
7226,An aerial image. It shows: Farmland with corn maze attraction that produces maize.,0,0,0,0,1,1
7230,"An aerial image. It shows: Farmland with cranberry crops, located in wetland area. The land is used for growing cranberries.",0,0,0,1,0,1
7232,"An aerial image. It shows: Farmland with crops of corn, wheat, and soy.",0,0,0,0,1,1
7243,An aerial image. It shows: Farmland with native pasture grass as the main crop.,0,0,0,0,1,1
7244,An aerial image. It shows: Farmland with olive crops growing.,0,0,0,1,0,1
7245,An aerial image. It shows: Farmland with orange trees.,0,0,0,1,0,1
7246,An aerial image. It shows: Farmland with permanent pasture and grass as the main crop.,0,0,0,1,0,1
7248,An aerial image. It shows: Farmland with pumpkin crops.,0,0,0,1,0,1
7249,An aerial image. It shows: Farmland with saltmarsh hay crop.,0,0,0,1,0,1
7251,An aerial image. It shows: Farmland with soybean and corn crops.,0,0,0,0,1,1
7252,An aerial image. It shows: Farmland with tree crops.,0,0,0,1,0,1
7253,An aerial image. It shows: Farmland with trees as the main crop.,0,0,0,1,0,1
7256,"An aerial image. It shows: Farmland with wetland area, featuring cranberry crops.",0,0,1,0,0,1
7260,An aerial image. It shows: Farmland with wheat crops.,0,0,0,1,0,1
7262,An aerial image. It shows: Farmyard converted into sports center dedicated to equestrian activities.,0,0,0,1,0,1
7264,An aerial image. It shows: Farmyard dedicated to livestock.,0,0,0,1,0,1
7267,An aerial image. It shows: Farmyard in hamlet.,0,0,0,1,0,1
7268,An aerial image. It shows: Farmyard in historic district.,0,0,0,1,0,1
7270,An aerial image. It shows: Farmyard in small hamlet.,0,0,0,1,0,1
7271,An aerial image. It shows: Farmyard located in quarter.,0,0,0,1,0,1
7273,"An aerial image. It shows: Farmyard used as sports center for equestrian activities, specifically horse riding.",0,0,0,1,0,1
7274,An aerial image. It shows: Farmyard used for equestrian activities like horse riding.,0,0,0,1,0,1
7276,An aerial image. It shows: Farmyard used for horse riding activities.,0,0,0,0,1,1
7277,An aerial image. It shows: Farmyard used for horse riding and leisure land.,0,0,0,1,0,1
7279,An aerial image. It shows: Farmyard used for horse riding.,0,0,1,0,0,1
7280,An aerial image. It shows: Farmyard with Christmas trees as the main crop.,0,0,1,0,0,1
7281,An aerial image. It shows: Farmyard with agricultural activities taking place.,0,0,0,1,0,1
7282,An aerial image. It shows: Farmyard with agricultural activities.,0,0,0,1,0,1
7284,An aerial image. It shows: Farmyard with almond trees.,0,0,0,1,0,1
7285,An aerial image. It shows: Farmyard with apple crops.,0,0,0,1,0,1
7287,An aerial image. It shows: Farmyard with forage crops.,0,0,1,0,0,1
7289,An aerial image. It shows: Farmyard with historic significance.,0,0,1,0,0,1
7292,An aerial image. It shows: Farmyard with vacant or disturbed land.,0,0,0,1,0,1
7293,"An aerial image. It shows: Farmyard with various crops including corn, vegetables, tea, forage, wildflowers, and berries planted.",0,0,0,1,0,1
7294,An aerial image. It shows: Farragut High School Practice Football Field.,0,0,1,0,0,1
7295,An aerial image. It shows: Fast food establishment located inside transportation building.,0,0,0,1,0,1
7296,An aerial image. It shows: Fast food establishment located within university building with green roof.,0,0,0,1,0,1
7298,An aerial image. It shows: Fast food kiosk.,0,0,0,1,0,1
7303,An aerial image. It shows: Fast food restaurant with unique quadruple saltbox roof shape.,0,0,0,1,0,1
7304,An aerial image. It shows: Fast-food establishment located in religious area.,0,0,0,1,0,1
7305,An aerial image. It shows: Fast-food restaurant located within university building.,0,0,0,1,0,1
7310,An aerial image. It shows: Fen wetland within sprawling woodland area.,0,0,0,1,0,1
7311,An aerial image. It shows: Fen wetland.,0,0,0,1,0,1
7314,An aerial image. It shows: Fence around brownfield area.,0,0,0,1,0,1
7316,An aerial image. It shows: Fence around pumping substation.,0,0,0,1,0,1
7317,An aerial image. It shows: Fence around switchgear power equipment.,0,0,0,1,0,1
7318,An aerial image. It shows: Fence around the water works facility.,0,0,0,1,0,1
7321,An aerial image. It shows: Fence enclosed basketball court on pitch.,0,0,0,0,1,1
7322,"An aerial image. It shows: Fence enclosing football pitch, which consists of three practice football fields.",0,0,0,1,0,1
7325,An aerial image. It shows: Fence is depicted in the image.,0,0,0,0,1,1
7327,An aerial image. It shows: Fence made of poles.,0,0,0,1,0,1
7330,An aerial image. It shows: Fence on the bridge.,0,0,0,1,0,1
7331,An aerial image. It shows: Fence surrounding aerodrome.,0,0,0,1,0,1
7336,An aerial image. It shows: Fence surrounding area with grass surface.,0,0,0,1,0,1
7339,An aerial image. It shows: Fence surrounding equestrian leisure land for horse riding.,0,0,0,1,0,1
7343,An aerial image. It shows: Fence surrounding industrial area dedicated to oil production.,0,0,0,1,0,1
7344,An aerial image. It shows: Fence surrounding industrial area designated as petroleum terminal.,0,0,0,1,0,1
7345,An aerial image. It shows: Fence surrounding meadow used for pasture.,0,0,0,1,0,1
7348,An aerial image. It shows: Fence surrounding military area.,0,0,0,0,1,1
7349,An aerial image. It shows: Fence surrounding orchard.,0,0,0,1,0,1
7350,An aerial image. It shows: Fence surrounding park.,0,0,0,1,0,1
7353,An aerial image. It shows: Fence surrounding recreational ground.,0,0,0,1,0,1
7354,An aerial image. It shows: Fence surrounding school.,0,0,0,1,0,1
7355,An aerial image. It shows: Fence surrounding ski jumping facility used for winter sports.,0,0,0,1,0,1
7356,An aerial image. It shows: Fence surrounding substation with switchgear.,0,0,0,1,0,1
7357,An aerial image. It shows: Fence surrounding swimming area.,0,0,0,1,0,1
7358,An aerial image. It shows: Fence surrounding traction substation.,0,0,0,1,0,1
7359,An aerial image. It shows: Fence surrounding vacant or disturbed grassland area.,0,0,0,1,0,1
7360,An aerial image. It shows: Fence surrounding valve group substation.,0,0,0,1,0,1
7361,An aerial image. It shows: Fence surrounding water park.,0,0,0,1,0,1
7364,An aerial image. It shows: Fence surrounds solar photovoltaic panel power plant. The plant generates electricity.,0,0,0,1,0,1
7365,An aerial image. It shows: Fence surrounds the graveyard.,0,0,0,0,1,1
7367,An aerial image. It shows: Fence surrounds valve group substation.,0,0,0,1,0,1
7371,An aerial image. It shows: Fence with bars.,0,0,0,1,0,1
7374,An aerial image. It shows: Fenced area designated as Wastewater Treatment Plant.,0,0,0,0,1,1
7375,An aerial image. It shows: Fenced area with ground surface dedicated for equestrian sports. It is leisure land for horse riding.,0,0,0,1,0,1
7377,An aerial image. It shows: Fenced basketball court with tartan surface on leisure land.,0,0,0,1,0,1
7378,An aerial image. It shows: Fenced dog park area designated for leisure land.,0,0,0,1,0,1
7380,An aerial image. It shows: Fenced dog park area.,0,0,0,1,0,1
7381,An aerial image. It shows: Fenced dog park designated for leisure land.,0,0,0,1,0,1
7385,An aerial image. It shows: Fenced football pitch used as practice fields.,0,0,0,1,0,1
7386,An aerial image. It shows: Fenced grass pitch dedicated to American football.,0,0,0,1,0,1
7387,An aerial image. It shows: Fenced grass pitch designated for baseball sport.,0,0,0,1,0,1
7388,An aerial image. It shows: Fenced graveyard.,0,0,0,0,1,1
7390,An aerial image. It shows: Fenced industrial depot.,0,0,0,0,1,1
7391,An aerial image. It shows: Fenced multi-sport pitch.,0,0,0,1,0,1
7392,An aerial image. It shows: Fenced park area with fence.,0,0,0,1,0,1
7393,An aerial image. It shows: Fenced park area.,0,0,0,1,0,1
7394,An aerial image. It shows: Fenced parking area with asphalt surface.,0,0,0,1,0,1
7395,An aerial image. It shows: Fenced parking area.,0,0,0,0,1,1
7396,"An aerial image. It shows: Fenced pitch designated for soccer, tennis, and basketball.",0,0,0,1,0,1
7397,An aerial image. It shows: Fenced pitch for dog agility sports.,0,0,0,1,0,1
7399,An aerial image. It shows: Fenced pitch for playing softball.,0,0,0,1,0,1
7400,An aerial image. It shows: Fenced pitch for soccer and basketball activities.,0,0,0,1,0,1
7402,An aerial image. It shows: Fenced pitch used for soccer and ice hockey.,0,0,0,1,0,1
7404,An aerial image. It shows: Fenced pitch used for tennis and pickleball.,0,0,0,1,0,1
7405,"An aerial image. It shows: Fenced pitch with grass surface, used for softball baseball.",0,0,0,1,0,1
7409,An aerial image. It shows: Fenced soccer pitch with grass paver surface.,0,0,0,1,0,1
7412,An aerial image. It shows: Fenced tennis court on pitch.,0,0,0,1,0,1
7413,An aerial image. It shows: Fenced tennis court with chain link fence.,0,0,0,0,1,1
7414,An aerial image. It shows: Fenced tertiary road on asphalt bridge.,0,0,0,1,0,1
7416,An aerial image. It shows: Fenced transmission substation.,0,0,0,1,0,1
7417,An aerial image. It shows: Fenced turf grass pitch used for playing lacrosse.,0,0,0,1,0,1
7419,An aerial image. It shows: Fenced-off dog park within leisure land park.,0,0,0,1,0,1
7421,An aerial image. It shows: Ferry mooring location.,0,0,0,1,0,1
7422,An aerial image. It shows: Ferry mooring platform for public transport.,0,0,0,0,1,1
7423,An aerial image. It shows: Ferry pier for ferry service.,0,0,1,0,0,1
7424,An aerial image. It shows: Ferry terminal station with block building.,0,0,1,0,0,1
7425,An aerial image. It shows: Ferry terminal that serves both railway and general public transportation.,0,0,1,0,0,1
7426,An aerial image. It shows: Ferry terminal with designated stop for public transport. The terminal serves ferries and provides mooring services.,0,0,0,1,0,1
7428,"An aerial image. It shows: Ferry terminal, which is popular attraction.",0,0,0,1,0,1
